ENTITEID|MUNID|CODEID|TYPE|ROUTE_VERT|DIREC_UNIQ|STATUT|REVETEMENT|PROPRIO|LARGEUR|LONGUEUR|GEOM
{861B4FC3-F7B4-41D7-B0C4-6124B8340843}|81017|119|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|1543.5|LINESTRING (-75.742077 45.422495,-75.742162 45.422549,-75.742228 45.422573,-75.742319 45.422582,-75.742439 45.422572,-75.74267 45.422552,-75.742744 45.42256,-75.742817 45.422582,-75.742908 45.422668,-75.742998 45.42276,-75.743101 45.422833,-75.743192 45.422874,-75.743321 45.422904,-75.7436 45.422958,-75.743806 45.422991,-75.744044 45.423043,-75.744246 45.423098,-75.744449 45.423167,-75.744547 45.423232,-75.744655 45.423324,-75.744809 45.423429,-75.744934 45.423518,-75.745022 45.423613,-75.745148 45.423788,-75.745179 45.423832,-75.745252 45.423946,-75.745308 45.424068,-75.745345 45.424179,-75.745366 45.424302,-75.74536 45.424417,-75.74531 45.424535,-75.745245 45.42466,-75.74521 45.424743,-75.745184 45.424849,-75.745172 45.424944,-75.745196 45.425044,-75.74531 45.425265,-75.745362 45.425356,-75.745414 45.425459,-75.745426 45.425561,-75.745358 45.425668,-75.745224 45.425819,-75.745222 45.425948,-75.745243 45.426082,-75.745295 45.426206,-75.745352 45.426351,-75.745393 45.426477,-75.745408 45.426694,-75.745373 45.426874,-75.745305 45.427011,-75.745245 45.42712,-75.745222 45.427192,-75.74524 45.427254,-75.745279 45.427322,-75.745323 45.427385,-75.745396 45.427483,-75.74546 45.427548,-75.745524 45.427616,-75.745615 45.427701,-75.745721 45.427775,-75.745792 45.427838,-75.745829 45.427922,-75.745828 45.428017,-75.745793 45.428094,-75.745749 45.428185,-75.745725 45.428274,-75.745713 45.428388,-75.745727 45.42849,-75.745782 45.428598,-75.745867 45.428701,-75.745998 45.428793,-75.746121 45.42886,-75.746318 45.428956,-75.746414 45.429016,-75.74653 45.429117,-75.746653 45.429221,-75.746736 45.429274,-75.746877 45.42933,-75.746999 45.42936,-75.747123 45.429403,-75.747275 45.42948,-75.747489 45.429599,-75.747658 45.429708,-75.747771 45.429789,-75.747849 45.429856,-75.747974 45.430014,-75.748124 45.430178,-75.748214 45.430273,-75.748315 45.430354,-75.748446 45.430429,-75.74858 45.430499,-75.748658 45.430566,-75.748733 45.43067,-75.748833 45.4308,-75.748905 45.430917,-75.749112 45.431233,-75.749243 45.431518,-75.749312 45.431626,-75.749428 45.43172,-75.749604 45.431864,-75.749772 45.432019,-75.749878 45.432111,-75.749932 45.432205,-75.749991 45.43237,-75.750167 45.432884,-75.750189 45.432999,-75.750211 45.433225,-75.750229 45.433391,-75.750258 45.433522)
{7684492D-9FDA-41EE-A35F-F1ACD8449D09}|81017|957|Piste multifonctionnelle|À compléter|À compléter|À compléter|À compléter|À compléter|0|17.6|LINESTRING (-75.798729 45.413065,-75.798504 45.413083)
{4F1F30A4-63FD-4BCF-9BA9-64FA56672992}|81017|958|Piste multifonctionnelle|Non|Non|T.Q.C|Flexible|Ville|3|235.9|LINESTRING (-75.581831 45.505606,-75.581831 45.505564,-75.5818305872112 45.5055569315769,-75.5818292523205 45.5055499114778,-75.581827 45.505543,-75.581819 45.505523,-75.5818127552337 45.5055048955367,-75.5818084139373 45.5054865291493,-75.581806 45.505468,-75.581779 45.505091,-75.581775 45.505024,-75.58177 45.504956,-75.581766 45.504889,-75.5817679074519 45.5048489399369,-75.5817745897834 45.5048091798442,-75.581786 45.50477,-75.581792 45.504751,-75.5818025625325 45.5047131000261,-75.5818085771759 45.5046746772499,-75.58181 45.504636,-75.581808 45.504591,-75.581804 45.5045,-75.581802 45.504466,-75.581801 45.504442,-75.581798 45.504413,-75.581794 45.504388,-75.581788 45.50435,-75.581786 45.504325,-75.581785 45.504295,-75.581776 45.504129,-75.581776 45.504128,-75.581776 45.504127,-75.581773 45.504079,-75.581768 45.503971,-75.581765 45.503918,-75.581762 45.503906,-75.581759 45.503894,-75.581754 45.503882,-75.58175 45.503873,-75.581747 45.503864,-75.581744 45.503855,-75.5817429930673 45.5038493543429,-75.5817423239934 45.5038436844434,-75.581742 45.503838,-75.581737 45.503768,-75.581733 45.503721,-75.581727 45.503654,-75.581727 45.503653,-75.581727 45.503649,-75.581719 45.50356,-75.58172 45.503555,-75.581721 45.503547,-75.5817210096852 45.5035406559069,-75.5817206763279 45.5035343195105,-75.58172 45.503528,-75.581717 45.503495,-75.581717 45.503494,-75.581717 45.503493,-75.581717 45.503492)
{A455E5E1-AD1B-477D-9307-DB23B0BF5383}|81017|945|Piste multifonctionnelle|Non|Non|T.Q.C|Flexible|Ville|3|1032.7|LINESTRING (-75.581717 45.503492,-75.581715 45.503483,-75.581713 45.503475,-75.581711 45.503466,-75.581706 45.503453,-75.581691 45.503411,-75.581689 45.503403,-75.581687 45.503395,-75.581685 45.503387,-75.581544 45.502357,-75.581516 45.502116,-75.581498 45.501962,-75.581477 45.501799,-75.581451 45.501637,-75.581421 45.501474,-75.581321 45.500983,-75.581315 45.500952,-75.581309 45.500921,-75.581304 45.500889,-75.581251 45.500585,-75.581249 45.500574,-75.581247 45.500563,-75.581244 45.500553,-75.581218 45.500456,-75.581215 45.500447,-75.581213 45.500437,-75.581211 45.500427,-75.581202 45.500375,-75.581175 45.500256,-75.581152 45.500121,-75.581151546169 45.5001183417365,-75.5811512104755 45.5001156743353,-75.581151 45.500113,-75.58115 45.500061,-75.5811498215688 45.5000579925613,-75.5811494861973 45.5000549913884,-75.581149 45.500052,-75.581123 45.499904,-75.5811207013353 45.4998950766373,-75.5811170193856 45.4998863747889,-75.581112 45.499878,-75.581089 45.499845,-75.5810839717827 45.4998366309148,-75.5810802898317 45.4998279286911,-75.581078 45.499819,-75.580996 45.499347,-75.5809948940479 45.4993349011362,-75.5809962344629 45.4993228197869,-75.581 45.499311,-75.581037 45.499223,-75.5810436467333 45.4992009748627,-75.5810459945873 45.4991785040355,-75.581044 45.499156,-75.581012 45.498969,-75.5810086483218 45.4989550588926,-75.5810036363788 45.4989413596016,-75.580997 45.498928,-75.5809913172402 45.4989169353596,-75.5809869736966 45.4989055753364,-75.580984 45.498894,-75.580862 45.498204,-75.580793 45.497805,-75.580792 45.497802,-75.580791 45.497798,-75.58079 45.497795,-75.580764 45.497694,-75.580763 45.49769,-75.580762 45.497687,-75.580761 45.497683,-75.580734 45.497517,-75.580712 45.497386,-75.580579 45.496585,-75.58047 45.495934,-75.580434 45.495747,-75.580328 45.495064,-75.5803270892833 45.4950586850144,-75.5803264226824 45.4950533498262,-75.580326 45.495048,-75.580324 45.494947,-75.5803238786008 45.4949419977341,-75.5803235454029 45.4949369962452,-75.580323 45.494932,-75.580243 45.494422,-75.5802433189423 45.4943991073151,-75.5802514766906 45.4943770050448,-75.580267 45.494357,-75.5802793350005 45.4943462205225,-75.58029377154 45.4943368198287,-75.58031 45.494329,-75.5803202801268 45.4943253563755,-75.5803309731392 45.4943223490885,-75.580342 45.49432,-75.580359 45.494317)
{45F17C2D-C963-48E5-8879-2A9D88054AC0}|81017|1|Sentier polyvalent|Oui|Non|T.Q.C|Flexible|Ville|0|320.5|LINESTRING (-75.85756 45.396234,-75.857456 45.396246,-75.857138 45.396315,-75.857049 45.39632,-75.856963 45.3963,-75.856762 45.396217,-75.856566 45.39611,-75.856442 45.395978,-75.856373 45.395908,-75.856227 45.395848,-75.8561 45.395781,-75.855979 45.395686,-75.85582 45.395503,-75.855647 45.395332,-75.855611 45.395281,-75.855585 45.395179,-75.855533 45.3951,-75.855425 45.395012,-75.855343 45.394908,-75.8553170785739 45.3948752323245,-75.8553015133935 45.3948393640344,-75.855297 45.394802,-75.855298 45.394801,-75.855298 45.3948,-75.855298 45.394799,-75.8552986423297 45.3947923055177,-75.8552996457945 45.3947856360058,-75.855301 45.394779,-75.85533 45.394521,-75.8553406602618 45.3944898809723,-75.8553656422265 45.3944631641459,-75.855402 45.394444,-75.8554484409727 45.3944281939428,-75.8554913749993 45.3944080686121,-75.85553 45.394384)
{74B09B7A-3DDB-4770-9F03-D583962D0CDE}|81017|763|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|630.6|LINESTRING (-75.723763 45.441551,-75.723913 45.441656,-75.723935 45.441671,-75.723957 45.441687,-75.723979 45.441702,-75.7240510725246 45.4417679593038,-75.7241031031951 45.4418426266693,-75.724133 45.441923,-75.7241348902198 45.4419376491305,-75.7241362237062 45.441952319309,-75.724137 45.441967,-75.7241362952474 45.4419900801117,-75.7241312658933 45.4420128799693,-75.724122 45.442035,-75.724096 45.442074,-75.724069 45.442113,-75.72404 45.442152,-75.723948 45.442303,-75.723879 45.442459,-75.723821 45.442642,-75.723778 45.442833,-75.723733 45.443099,-75.723686 45.443321,-75.723624 45.443498,-75.723559 45.443626,-75.723453 45.443753,-75.723295 45.443909,-75.723114 45.444078,-75.72278 45.444376,-75.722536 45.444584,-75.72243 45.444714,-75.722384 45.444836,-75.722348 45.444988,-75.722251 45.445269,-75.722159 45.445512,-75.722089 45.44572,-75.722013 45.445825,-75.721915 45.445931,-75.721799 45.44604,-75.721731 45.446118,-75.721707 45.446209,-75.721706 45.446327,-75.721749 45.446435,-75.721811 45.446532,-75.721832 45.4466,-75.721805 45.446655,-75.721773 45.44668)
{346EF99E-CC31-4AFD-85FF-F4AEBE8B6CBD}|81017|53|Sentier polyvalent|Non|Non|T.Q.C|Flexible|CCN|0|732.4|LINESTRING (2 2,-75.725399 45.435537,-75.725365 45.435726,2 2,-75.725636 45.435615,-75.725365 45.435726,2 51,-75.725365 45.435726,-75.725285 45.436141,-75.725249 45.436315,-75.72524 45.436627,-75.725223 45.437004,-75.725216 45.437166,-75.725186 45.437207,-75.725106 45.437286,-75.72502 45.437416,-75.724941 45.43768,-75.724867 45.437924,-75.724831 45.438074,-75.724774 45.438241,-75.724717 45.438365,-75.724693 45.438422,-75.724699 45.438467,-75.724738 45.438546,-75.724772 45.438625,-75.724775 45.438713,-75.724761 45.438878,-75.724745 45.439065,-75.724725 45.439147,-75.724694 45.439218,-75.724646 45.439296,-75.724568 45.439405,-75.724528 45.439477,-75.724499 45.439562,-75.724481 45.439672,-75.724489 45.439756,-75.72453 45.439847,-75.724564 45.439903,-75.724632 45.439987,-75.724666 45.440064,-75.724681 45.440165,-75.724678 45.440227,-75.72467 45.440294,-75.724444 45.440846,-75.724328 45.441125,-75.724323 45.441134,-75.724313 45.441155,-75.724303 45.441176,-75.724291 45.441197,-75.724259 45.441248,-75.724221 45.441297,-75.724179 45.441344,-75.7240844522809 45.4414174092592,-75.723974135935 45.4414789581331,-75.723851 45.441527,-75.723822 45.441535,-75.723793 45.441543,-75.723763 45.441551)
{E62D13BF-BD62-4E07-A3B4-761BA1EC7D0B}|81017|63|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|727.9|LINESTRING (-75.723763 45.441551,-75.72368 45.441571,-75.72366 45.441577,-75.723639 45.441583,-75.723619 45.44159,-75.723553 45.441611,-75.723488 45.441634,-75.723424 45.441658,-75.723305 45.441706,-75.723189 45.441758,-75.723077 45.441814,-75.722997 45.441857,-75.722875 45.441924,-75.722769 45.441983,-75.722605 45.442074,-75.722498 45.442133,-75.722449 45.442161,-75.722289 45.442251,-75.722128 45.442338,-75.721973 45.442424,-75.721857 45.442488,-75.721765 45.442539,-75.721683 45.44258,-75.721633 45.442605,-75.721476 45.442676,-75.721368 45.442724,-75.721281 45.442762,-75.721219 45.44279,-75.721164 45.442815,-75.720996 45.442896,-75.720835 45.442983,-75.720679 45.443075,-75.720645 45.443097,-75.720611 45.443119,-75.720577 45.443141,-75.720551 45.443161,-75.720526 45.443181,-75.720501 45.443201,-75.720454 45.443243,-75.720409 45.443286,-75.720367 45.443331,-75.720276 45.443426,-75.7202651880615 45.4434380203255,-75.7202524636322 45.4434490690872,-75.720238 45.443459,-75.7202050563333 45.443475233053,-75.7201677345899 45.4434857535604,-75.720128 45.44349,-75.719995 45.443489,-75.719723 45.443487,-75.7197129571545 45.4434872688324,-75.7197029462255 45.4434879334649,-75.719693 45.443489,-75.7196224855508 45.443508182553,-75.7195702263102 45.443546577094,-75.719546 45.443597,-75.719538 45.443623,-75.719433 45.443977,-75.719421 45.444015,-75.7194165063045 45.4440246059229,-75.7194101305073 45.4440336664149,-75.719402 45.444042,-75.7193864137395 45.4440531007546,-75.7193677870664 45.4440615673819,-75.719347 45.444067,-75.719249269575 45.4441026597008,-75.7191824149328 45.4441641821869,-75.719159 45.44424,-75.719154 45.444362,-75.719148 45.444491,-75.719144 45.444589,-75.7191422500635 45.4446164078103,-75.7191392490238 45.4446437505632,-75.719135 45.444671,-75.719118913661 45.4447127920221,-75.7190951086637 45.4447526925273,-75.719064 45.44479,-75.7189922782856 45.4448510352367,-75.7189000811774 45.4448964523849,-75.718794 45.444923,-75.7187100410573 45.4449291596363,-75.71862582597 45.4449247774786,-75.718544 45.44491,-75.718524 45.444904,-75.718503 45.444898,-75.718484 45.444891,-75.718463 45.444882,-75.718441 45.444874,-75.71842 45.444865,-75.718409 45.44486,-75.718398 45.444856,-75.718387 45.444851,-75.718331 45.444828,-75.718273 45.444806,-75.718214 45.444785,-75.718148 45.444764,-75.718089 45.444744,-75.717918 45.444689,-75.717758086937 45.4446625609609,-75.7175956256444 45.4446789817776,-75.717453 45.444736,-75.717136 45.44491)
{C6A4724C-A4FD-4B46-A825-4C3FDF244460}|81017|1|Sentier polyvalent|Oui|Non|T.Q.C|Flexible|Ville|0|918.0|LINESTRING (-75.865765 45.401515,-75.865663 45.401454,-75.86554 45.401315,-75.865421 45.401218,-75.864944 45.400961,-75.864786 45.400874,-75.864676 45.400783,-75.864442 45.400645,-75.86411 45.400459,-75.863859 45.400327,-75.863547 45.400186,-75.863116 45.39999,-75.862878 45.399875,-75.862646 45.399753,-75.862304 45.399565,-75.861829 45.399308,-75.861616 45.399205,-75.861431 45.399137,-75.861151 45.399063,-75.860919 45.399001,-75.860766 45.398946,-75.860634 45.398884,-75.860292 45.398693,-75.860056 45.398437,-75.859863 45.398287,-75.859679 45.398126,-75.859437 45.397889,-75.859258 45.397708,-75.859132 45.397561,-75.85907 45.397433,-75.858849 45.396843,-75.858695 45.396443,-75.858654 45.39641,-75.858554 45.396368,-75.858518 45.396332,-75.857999 45.396369,-75.857893 45.39636,-75.857805 45.396326,-75.857692 45.396259,-75.857578 45.396231,-75.85756 45.396234)
{CBDAAF7C-2A35-4F2C-8B2B-DF02CBCA5616}|81017|956|Piste multifonctionnelle|À compléter|À compléter|À compléter|À compléter|À compléter|0|228.5|LINESTRING (-75.677963 45.472207,-75.678048 45.47231,-75.678074 45.472349,-75.678093 45.47239,-75.678106 45.472433,-75.678113 45.472476,-75.678151 45.472773,-75.678221 45.473296,-75.678236 45.47344,-75.678236 45.473451,-75.678233 45.473472,-75.678226 45.473493,-75.678213 45.473513,-75.678197 45.473531,-75.678176 45.473547,-75.678152 45.47356,-75.678126 45.473571,-75.678097 45.473578,-75.678067 45.473582,-75.677662 45.473612,-75.677306 45.473639,-75.677285 45.47364,-75.677266 45.473637,-75.677247 45.473633,-75.677233 45.473628)
{7E0461DB-1713-40CE-87C1-6203BE6205A0}|81017|370|Piste multifonctionnelle|Non|Non|T.Q.C|Flexible|Ville|0|1239.4|LINESTRING (-75.674458 45.483336,-75.674511 45.483377,-75.6745173248031 45.4833840751503,-75.6745217062536 45.4833918303705,-75.674524 45.4834,-75.674534 45.48347,-75.674565 45.483681,-75.674596 45.483898,-75.67462 45.484064,-75.674751 45.484973,-75.6747505483888 45.4849933076363,-75.6747448141441 45.4850131978082,-75.674734 45.485032,-75.674754 45.48529,-75.6747608342047 45.4852966576219,-75.6747658862267 45.4853040680445,-75.674769 45.485312,-75.674799 45.485518,-75.674894 45.486173,-75.6748943574562 45.4861869303368,-75.6748916695063 45.4862007060351,-75.674886 45.486214,-75.674921 45.486528,-75.6749377100686 45.4865514132916,-75.6749494600232 45.4865762530665,-75.674956 45.486602,-75.675006 45.486948,-75.675061 45.487324,-75.675178 45.488134,-75.67526 45.488702,-75.675333 45.489203,-75.675391 45.489605,-75.675437 45.489864,-75.675461 45.490031,-75.675479 45.490157,-75.675503 45.490324,-75.675505 45.490329,-75.6755135709092 45.4903458978948,-75.6755249596569 45.4903619760897,-75.675539 45.490377,-75.6755504424035 45.4904085828833,-75.675541912514 45.4904405684483,-75.675515 45.490467,-75.675523 45.49066,-75.6755330751234 45.4906724816188,-75.6755401382072 45.49068593474,-75.675544 45.4907,-75.675569 45.490969,-75.675596 45.491155,-75.675633 45.491423,-75.675634 45.491428,-75.675673 45.491703,-75.675704 45.491921,-75.675704 45.491922,-75.675781 45.492467,-75.675782 45.492471,-75.6757820092142 45.4925050970381,-75.6757729007999 45.4925384945597,-75.675755 45.49257,-75.67575 45.492577,-75.675744 45.492584,-75.675738 45.492591,-75.675775 45.492808,-75.67578 45.492812,-75.675784 45.492815,-75.675788 45.492819,-75.6758151957658 45.4928479872699,-75.6758340925847 45.4928800442699,-75.675844 45.492914,-75.675885 45.493197,-75.675939 45.493573,-75.675984 45.493902,-75.6759841758245 45.4939053640357,-75.6759838421269 45.4939087101589,-75.675983 45.493912,-75.675925 45.493977,-75.675944 45.494126,-75.675979 45.494364)
{A2B64A27-6655-4893-9782-A2BC3DDAC5DC}|81017|789|Chaussée désignée|Oui|Oui|T.Q.C|Flexible|Ville|0|1781.8|LINESTRING (-75.633121 45.476811,-75.632699 45.476788,-75.631354 45.476711,-75.629864 45.476625,-75.628472 45.476545,-75.627135 45.476466,-75.626498 45.47643,-75.626173 45.476419,-75.6257 45.476419,-75.624557 45.476423,-75.623063 45.476416,-75.621754 45.476415,-75.62029 45.476411,-75.618912 45.47641,-75.618634 45.476401,-75.61852 45.476392,-75.618391 45.476366,-75.618195 45.476317,-75.617575 45.476157,-75.617472 45.476133,-75.617356 45.476114,-75.61723 45.476097,-75.617101 45.476088,-75.616908 45.476078,-75.616354 45.476061,-75.615617 45.476036,-75.614451 45.476,-75.61298 45.475944,-75.611986 45.475922,-75.611636 45.47591,-75.610644 45.475888,-75.610431 45.475889)
{D24948A9-09AE-4C16-A499-BB7BFFF4A867}|81017|316|Chaussée désignée|Oui|Oui|T.Q.C|Flexible|Ville|0|1787.4|LINESTRING (-75.610397 45.47599,-75.610409 45.475972,-75.610432 45.475953,-75.610472 45.475938,-75.610508 45.475932,-75.611413 45.475948,-75.611856 45.475961,-75.613098 45.475999,-75.614628 45.476052,-75.616085 45.476104,-75.616912 45.476131,-75.617074 45.47614,-75.617231 45.476154,-75.617408 45.476182,-75.61754 45.476206,-75.618235 45.476386,-75.618447 45.476434,-75.618603 45.476452,-75.618721 45.476459,-75.61887 45.476462,-75.619978 45.476468,-75.621418 45.476474,-75.622767 45.476475,-75.624384 45.476474,-75.626083 45.476474,-75.626306 45.476477,-75.626576 45.476488,-75.627829 45.476562,-75.629453 45.47665,-75.630795 45.476731,-75.632575 45.476843,-75.632685 45.476852,-75.633121 45.476811)
{808EC64E-F08E-4A9C-A3AE-E28107DA3258}|81017|879|Piste multifonctionnelle|Non|Non|T.Q.C|Flexible|Ville|0|315.5|LINESTRING (-75.680955 45.503703,-75.680934 45.503686,-75.680912 45.50367,-75.68089 45.503654,-75.680519413009 45.5034378827117,-75.6800858443847 45.5032909794143,-75.679615 45.503222,-75.679591 45.503221,-75.679426762134 45.503214467123,-75.6792622876642 45.5032137998837,-75.679098 45.503219,-75.678153 45.503266,-75.677128 45.503336)
{FD8C8E85-514F-45FC-AE28-E74839010E68}|81017|975|Bande cyclable|Non|Oui|T.Q.C|Flexible|Ville|0|724.6|LINESTRING (-75.730233 45.499682,-75.731028 45.499671,-75.7395 45.499889)
{38C5BDB4-9B20-4622-B082-9C6B4C4C4BCD}|81017|976|Bande cyclable|Non|Oui|T.Q.C|Flexible|Ville|0|727.3|LINESTRING (-75.739509 45.499775,-75.73102 45.499563,-75.730208 45.499582)
{3E37BF20-D41B-4D24-B009-BF4D4055F9D3}|81017|652|Piste multifonctionnelle||Non|T.Q.C|Flexible|Ville|0|209.5|LINESTRING (-75.789222 45.450697,-75.789233 45.450697,-75.7892525987999 45.450695284586,-75.7892705042598 45.450689430864,-75.789285 45.45068,-75.7893026533859 45.450661688933,-75.789315451456 45.4506414780892,-75.789323 45.45062,-75.789412 45.450204,-75.789534 45.449643,-75.789613 45.449299,-75.789617 45.449285,-75.789628 45.44924,-75.789638 45.449195,-75.789647 45.44915,-75.789641 45.449098,-75.789632 45.449047,-75.789622 45.448995,-75.789587 45.448871)
{B4BDB08D-7BB8-4D8E-811A-64A59720596E}|81017|922|Bande cyclable|Non|Oui|T.Q.C|Flexible|Ville|0|1265.4|LINESTRING (-75.795622 45.433846,-75.794777 45.433475,-75.79468 45.433434,-75.794176187051 45.43328104318,-75.7936381219404 45.4332062551962,-75.79309 45.433213,-75.791614 45.433342,-75.791234 45.433375,-75.790695 45.433422,-75.790599 45.43343,-75.79057 45.433432,-75.790541 45.433434,-75.790512 45.433436,-75.790479 45.433438,-75.790446 45.43344,-75.790413 45.433442,-75.7903523742816 45.4334454019884,-75.790291705824 45.4334484020777,-75.790231 45.433451,-75.7897282873164 45.4334553343121,-75.7892265700559 45.4334316176423,-75.788729 45.43338,-75.788405399529 45.4333329846807,-75.7880857648529 45.4332739292355,-75.787771 45.433203,-75.7875746383265 45.4331574623734,-75.7873747247169 45.4331204166929,-75.787172 45.433092,-75.787082 45.433083,-75.786991 45.433076,-75.786901 45.433068,-75.78659297572 45.4330558608451,-75.7862846171018 45.4330615403073,-75.785978 45.433085,-75.7855210184327 45.4331516233941,-75.7850802301187 45.4332592235566,-75.784663 45.433406,-75.780874 45.434935,-75.780477 45.435081)
