"MUNID","CODEID","TYPE","ROUTE_VERT","DIREC_UNIQ","STATUT","REVETEMENT","PROPRIO","LARGEUR","LONGUEUR","ENTITEID","GEOM"
"81017","1589","Sentier de randonnée","Non","À compléter","À compléter","À compléter","CCN","0","1529.3","{F58D1F00-4894-418E-B1F4-DCFE3486C11C}","LINESTRING (-75.851743 45.4774,-75.851855 45.477398,-75.851962 45.477389,-75.85201 45.477388,-75.852107 45.477397,-75.852148 45.477411,-75.852222 45.477466,-75.852382 45.477618,-75.852401 45.477633,-75.85243 45.477639,-75.852625 45.477661,-75.852658 45.477667,-75.852792 45.477712,-75.852847 45.477741,-75.853021 45.477845,-75.853131 45.477897,-75.853193 45.477913,-75.853255 45.477915,-75.853327 45.477902,-75.853466 45.477852,-75.853507 45.477833,-75.853535 45.477814,-75.853593 45.477751,-75.853674 45.477616,-75.853769 45.477498,-75.853823 45.477449,-75.85393 45.477357,-75.853988 45.477292,-75.854104 45.477133,-75.854274 45.476917,-75.854291 45.476911,-75.854342 45.476906,-75.854373 45.4769,-75.854537 45.476841,-75.854575 45.476829,-75.854844 45.476765,-75.854882 45.476753,-75.855075 45.476651,-75.8551 45.476639,-75.855287 45.4766,-75.855317 45.476597,-75.855344 45.476607,-75.855463 45.476739,-75.855477 45.476755,-75.855591 45.476822,-75.855944 45.476991,-75.855986 45.477022,-75.856043 45.477112,-75.856197 45.477379,-75.856295 45.477508,-75.856318 45.47754,-75.856336 45.477588,-75.856411 45.477872,-75.856504 45.478112,-75.856518 45.478136,-75.856543 45.478161,-75.856782 45.478391,-75.856825 45.478423,-75.856869 45.478446,-75.856915 45.47846,-75.85703 45.478521,-75.85705 45.47854,-75.857057 45.478574,-75.857053 45.478603,-75.856983 45.478693,-75.856946 45.478727,-75.85686 45.478785,-75.856788 45.478856,-75.856648 45.479007,-75.856634 45.479036,-75.856629 45.479065,-75.856646 45.479241,-75.856636 45.479345,-75.856659 45.479447,-75.856657 45.479471,-75.856625 45.479557,-75.856629 45.479596,-75.856638 45.479622,-75.856756 45.479742,-75.856789 45.479806,-75.856814 45.479834,-75.856869 45.479881,-75.856922 45.479942,-75.856945 45.48,-75.856957 45.480058,-75.85695 45.480152,-75.856968 45.48023,-75.85707 45.480535,-75.857083 45.480554,-75.857108 45.480568,-75.857373 45.480626,-75.857414 45.480632,-75.857449 45.480631,-75.857566 45.480591,-75.85796 45.480471,-75.858272 45.480407,-75.858388 45.480397,-75.858629 45.480389,-75.858721 45.480391,-75.858807 45.480409,-75.8589 45.480446,-75.858989 45.480492,-75.859098 45.480578,-75.859373 45.480787,-75.859425 45.480827,-75.859708 45.480999,-75.859783 45.481073,-75.859796 45.48111,-75.859794 45.481138,-75.859748 45.481209,-75.85965 45.481322,-75.859554 45.481406,-75.859535 45.481433,-75.859531 45.481469,-75.859589 45.481724,-75.859611 45.481753,-75.859723 45.481863,-75.859751 45.481904,-75.859789 45.482013,-75.859787 45.482076,-75.859757 45.482146,-75.859718 45.482201,-75.859623 45.482303,-75.859568 45.482401,-75.859515 45.482465,-75.859447 45.482515,-75.859385 45.482543,-75.859229 45.482576,-75.859183 45.482596,-75.859059 45.48271,-75.858928 45.482813,-75.858745 45.482953,-75.858625 45.483015,-75.858528 45.483061,-75.858503 45.483091,-75.85849 45.483131,-75.85849 45.483187,-75.858537 45.483449,-75.858546 45.48358,-75.85854 45.48365,-75.85851 45.483766,-75.858439 45.483953,-75.858413 45.483992,-75.858347 45.484057,-75.858288 45.484111,-75.858212 45.48413)"
"81017","1573","Sentier de randonnée","Non","À compléter","À compléter","À compléter","CCN","0","741.5","{3A07E5CF-9A2D-4DF4-9BBC-8EF7A2954035}","LINESTRING (-75.77963 45.464187,-75.779596 45.464156,-75.779433 45.464018,-75.779425 45.463896,-75.779422 45.46368,-75.779424 45.463566,-75.779431 45.463384,-75.779494 45.463236,-75.779557 45.463088,-75.779653 45.462835,-75.779653 45.462806,-75.779674 45.462529,-75.779631 45.462355,-75.7796 45.462214,-75.779456 45.461972,-75.779415 45.461938,-75.779135 45.461744,-75.778937 45.461643,-75.778727 45.461533,-75.778496 45.46132,-75.778471 45.461297,-75.778249 45.461048,-75.778149 45.460944,-75.778005 45.460801,-75.777847 45.460683,-75.77774 45.460603,-75.777541 45.460436,-75.777412 45.460303,-75.777365 45.460237,-75.777301 45.460161,-75.777147 45.46004,-75.776948 45.460013,-75.776869 45.460016,-75.776665 45.460032,-75.776232 45.460066,-75.776216 45.460066,-75.775953 45.460082,-75.775691 45.460094,-75.775635 45.46004,-75.775574 45.45997,-75.775229 45.459799,-75.775146 45.459756,-75.774833 45.459607)"
"81017","1617","Autre","Non","Non","T.Q.C","Autre","À compléter","0","1958.7","{D6CD708E-5B92-4935-B204-9E40D1A678F3}","LINESTRING (-75.820729 45.426617,-75.824186 45.426362,-75.824389 45.426362,-75.824557 45.426402,-75.824832 45.426442,-75.825162 45.426462,-75.825606 45.426471,-75.825962 45.426453,-75.826195 45.426365,-75.826493 45.426281,-75.826816 45.426237,-75.827069 45.426204,-75.827299 45.426117,-75.827423 45.426026,-75.827521 45.425889,-75.827573 45.425765,-75.827616 45.425658,-75.827728 45.425553,-75.827901 45.425452,-75.828087 45.42533,-75.828169 45.425222,-75.828252 45.425046,-75.828352 45.424804,-75.828377 45.42468,-75.828303 45.424506,-75.828105 45.424312,-75.82798 45.424059,-75.827927 45.423869,-75.827917 45.423759,-75.82769 45.42358,-75.827412 45.423392,-75.827149 45.423164,-75.826847 45.422972,-75.826732 45.422857,-75.826661 45.422749,-75.826604 45.422603,-75.826614 45.422508,-75.826576 45.422446,-75.826334 45.422408,-75.82617 45.422339,-75.825891 45.422175,-75.825823 45.422037,-75.825692 45.421931,-75.825507 45.421764,-75.825332 45.421652,-75.825195 45.421587,-75.82504 45.421477,-75.824675 45.421266,-75.824363 45.421041,-75.824211 45.420921,-75.824011 45.420739,-75.823849 45.420623,-75.823709 45.420381,-75.823654 45.420293,-75.823536 45.420199,-75.82335 45.420105,-75.823288 45.420115,-75.823151 45.420068,-75.823052 45.420016,-75.82282 45.419821,-75.822707 45.419705,-75.822535 45.419604,-75.822464 45.419451,-75.822515 45.419218,-75.822482 45.41911,-75.822479 45.418943,-75.82244 45.418734,-75.822439 45.418381,-75.822646 45.41816,-75.822781 45.417929,-75.822844 45.417855,-75.822921 45.417818,-75.823051 45.417757,-75.823125 45.417666,-75.823141 45.417574,-75.823123 45.417539,-75.823083 45.417424,-75.82314 45.417359,-75.823272 45.417262,-75.823307 45.417215,-75.823484 45.417109,-75.823619 45.416998,-75.823697 45.41679,-75.823783 45.416682,-75.823936 45.416526,-75.824064 45.416374,-75.824112 45.416246,-75.824161 45.416172,-75.82437 45.416029,-75.824421 45.415901,-75.82451 45.415816,-75.824677 45.415757)"
"81017","1595","Sentier de randonnée","Non","À compléter","À compléter","À compléter","CCN","0","291.2","{670F1F57-4B49-41FA-8282-BA94FDC324F8}","LINESTRING (-75.812048 45.468884,-75.812213 45.468578,-75.812339 45.468403,-75.812704 45.467988,-75.812917 45.467806,-75.81307 45.467718,-75.813216 45.467645,-75.81342 45.467576,-75.813636 45.46754,-75.813824 45.467528,-75.814066 45.467532,-75.81422 45.467537,-75.814304 45.467535,-75.814387 45.467521,-75.814481 45.467495,-75.814685 45.467406,-75.814708 45.467391)"
"81017","1584","Sentier de randonnée","Non","À compléter","À compléter","À compléter","CCN","0","728.3","{C0E2F586-E486-4D87-82B0-F2420B855A87}","LINESTRING (-75.840172 45.485679,-75.840141 45.485629,-75.840129 45.485618,-75.840105 45.485597,-75.840076 45.485566,-75.840015 45.485465,-75.839959 45.485364,-75.839916 45.485281,-75.839867 45.485186,-75.839819 45.485095,-75.839757 45.484974,-75.839712 45.484882,-75.839676 45.484807,-75.839637 45.484725,-75.839599 45.484637,-75.839568 45.484563,-75.839539 45.484493,-75.83951 45.484419,-75.839474 45.484329,-75.839445 45.484251,-75.839424 45.484186,-75.839405 45.484132,-75.839396 45.484085,-75.839388 45.48405,-75.839383 45.484019,-75.839373 45.483975,-75.839366 45.483923,-75.83936 45.483885,-75.839349 45.483815,-75.83934 45.483759,-75.839332 45.483702,-75.839328 45.483683,-75.839321 45.483639,-75.839305 45.483564,-75.839292 45.483496,-75.839278 45.483427,-75.839267 45.483373,-75.83926 45.483338,-75.839252 45.4833,-75.839241 45.483223,-75.83924 45.483169,-75.839242 45.483111,-75.839249 45.483074,-75.839256 45.483033,-75.839269 45.483001,-75.839287 45.482964,-75.839307 45.482935,-75.839333 45.482903,-75.839367 45.482873,-75.839397 45.482848,-75.83944 45.482822,-75.839479 45.482804,-75.83953 45.482783,-75.839578 45.482766,-75.839641 45.482751,-75.839708 45.482735,-75.839769 45.482726,-75.83983 45.482725,-75.839902 45.482731,-75.840038 45.482741,-75.840319 45.482777,-75.840599 45.482807,-75.840874 45.48283,-75.841313 45.48287,-75.841579 45.482898,-75.841841 45.482923,-75.842137 45.482952,-75.842457 45.482983,-75.842765 45.483014,-75.843133 45.483051,-75.843396 45.483077,-75.843837 45.483123,-75.843916 45.483133,-75.844147 45.48316,-75.844251 45.483171,-75.844302 45.483177,-75.844361 45.483193,-75.844405 45.483186)"
"81017","1585","Sentier de randonnée","Non","À compléter","À compléter","À compléter","CCN","0","920.3","{660EFD1E-AEB1-45DB-89B3-88D5CFFB959D}","LINESTRING (-75.833634 45.470446,-75.833594 45.470402,-75.833555 45.470361,-75.833463 45.470342,-75.8333 45.470326,-75.833185 45.470326,-75.833039 45.470338,-75.832948 45.470336,-75.832898 45.470323,-75.832631 45.470254,-75.832454 45.470185,-75.832228 45.470054,-75.831953 45.469899,-75.831729 45.469808,-75.831676 45.469774,-75.831511 45.469652,-75.831333 45.469543,-75.831303 45.469525,-75.831198 45.469415,-75.831192 45.469338,-75.831215 45.469201,-75.831269 45.469075,-75.831289 45.468972,-75.831287 45.468946,-75.831252 45.46889,-75.831071 45.468774,-75.830932 45.468663,-75.83081 45.468609,-75.830688 45.468576,-75.830599 45.468576,-75.83047 45.468588,-75.830358 45.468615,-75.83023 45.468642,-75.830101 45.468664,-75.829968 45.468714,-75.829831 45.468781,-75.829738 45.468812,-75.829586 45.468854,-75.829445 45.468877,-75.829158 45.46892,-75.828835 45.468979,-75.828744 45.46899,-75.828647 45.46898,-75.82855 45.468945,-75.828373 45.468747,-75.828355 45.468681,-75.828346 45.468638,-75.828201 45.468455,-75.828149 45.468424,-75.828052 45.468405,-75.82795 45.46838,-75.827854 45.468344,-75.827742 45.468281,-75.827627 45.468244,-75.827456 45.468222,-75.827312 45.468217,-75.827033 45.468223,-75.826899 45.468223,-75.826754 45.468279,-75.826648 45.468323,-75.826508 45.468341,-75.826333 45.468382,-75.826272 45.468406,-75.826257 45.468444,-75.82629 45.46848,-75.826389 45.46853,-75.82651 45.468596,-75.826599 45.468675,-75.826637 45.468745,-75.826643 45.468825,-75.82665 45.468977,-75.826653 45.469045,-75.826673 45.469089,-75.82679 45.469271,-75.826827 45.469361,-75.826836 45.469462,-75.826808 45.469559,-75.826768 45.469629,-75.826727 45.469679,-75.826635 45.469768)"
"81017","1598","Sentier polyvalent","Non","À compléter","À compléter","À compléter","CCN","0","799.5","{C51CDB92-6351-4652-99C8-5B2535DF8271}","LINESTRING (-75.771607 45.459898,-75.771647 45.459847,-75.77177 45.459748,-75.771871 45.459699,-75.771995 45.45965,-75.772124 45.459614,-75.772212 45.459595,-75.772319 45.45958,-75.772442 45.459578,-75.772738 45.45959,-75.772956 45.459605,-75.773204 45.459628,-75.773342 45.45963,-75.773571 45.459622,-75.773871 45.459609,-75.774197 45.459587,-75.774318 45.459578,-75.774631 45.459589,-75.774699 45.45959,-75.774811 45.459596,-75.774882 45.459599,-75.775233 45.459593,-75.775352 45.459585,-75.775448 45.459572,-75.775578 45.459551,-75.775684 45.459534,-75.775906 45.459508,-75.775984 45.459495,-75.776081 45.459468,-75.776162 45.459441,-75.776265 45.459386,-75.776399 45.459366,-75.776617 45.45935,-75.776748 45.459335,-75.776997 45.459311,-75.777245 45.459323,-75.777358 45.45932,-75.777437 45.45933,-75.777486 45.459344,-75.777534 45.459368,-75.777591 45.459419,-75.777632 45.45947,-75.777737 45.459615,-75.777792 45.459674,-75.777962 45.459815,-75.778034 45.459886,-75.778087 45.459983,-75.778149 45.460109,-75.77823 45.460169,-75.778322 45.460196,-75.778446 45.460209,-75.778559 45.460211,-75.778669 45.460207,-75.778868 45.460187,-75.779086 45.460163,-75.779171 45.460162,-75.779241 45.46017,-75.779591 45.460235,-75.779914 45.460296,-75.780047 45.460329,-75.780166 45.460366,-75.780244 45.460404,-75.780531 45.460614,-75.78068 45.460703)"
"81017","1624","Autre","Non","Non","T.Q.C","Autre","À compléter","0","275.7","{F3E97EFE-8FD5-41AE-8BA8-AB42F30A7250}","LINESTRING (-75.823733 45.420422,-75.823841 45.420345,-75.823931 45.420313,-75.824101 45.420276,-75.824261 45.420348,-75.824325 45.420347,-75.824757 45.42048,-75.824871 45.420606,-75.824968 45.420622,-75.825049 45.420656,-75.825134 45.420642,-75.825402 45.420476,-75.825585 45.420425,-75.82584 45.420372,-75.825919 45.420366,-75.825945 45.420287,-75.826069 45.420242,-75.826223 45.420191,-75.826316 45.420186,-75.826392 45.420201,-75.826511 45.420125,-75.826539 45.420071,-75.826611 45.419991)"
"81017","1586","Sentier de randonnée","Non","À compléter","À compléter","À compléter","CCN","0","117.6","{5DF566DD-4639-4D12-B025-AC9DA70B80D7}","LINESTRING (-75.858212 45.48413,-75.858185 45.484076,-75.858136 45.484027,-75.858074 45.483996,-75.857989 45.483984,-75.857899 45.483978,-75.857768 45.483997,-75.857662 45.484013,-75.857527 45.484023,-75.857468 45.484018,-75.85717 45.483924,-75.857051 45.483894,-75.856951 45.483885,-75.856858 45.483892)"
"81017","1608","Autre","Non","Non","T.Q.C","Autre","À compléter","0","192.3","{529DF499-6068-4716-812E-2E0590921174}","LINESTRING (-75.825413 45.421703,-75.825346 45.421383,-75.825337 45.42118,-75.825279 45.421006,-75.825194 45.420878,-75.825089 45.420781,-75.824928 45.420753,-75.824788 45.420751,-75.824566 45.420771,-75.824412 45.420695,-75.82427 45.420737,-75.824134 45.42085)"
"81017","1591","Sentier de randonnée","Non","À compléter","À compléter","À compléter","CCN","0","65.5","{57B3C261-1E8A-4A76-A0CB-89D0DF1A7C09}","LINESTRING (-75.848151 45.48042,-75.84812 45.480438,-75.847576 45.480027)"
"81017","1571","Sentier de randonnée","Non","À compléter","À compléter","À compléter","CCN","0","1160.1","{109FF493-1F83-4D1E-ADA3-9BE5AEB65898}","LINESTRING (-75.774833 45.459607,-75.774806 45.459595,-75.774791 45.459587,-75.774652 45.459526,-75.77455 45.459492,-75.774398 45.45941,-75.77425 45.459244,-75.774012 45.459002,-75.773666 45.458809,-75.773214 45.458584,-75.773021 45.458477,-75.772814 45.458349,-75.772627 45.458107,-75.772564 45.457991,-75.772587 45.45785,-75.772615 45.45764,-75.772705 45.457411,-75.772742 45.457308,-75.772785 45.457089,-75.772786 45.456965,-75.772781 45.456818,-75.772776 45.456592,-75.772752 45.456514,-75.772692 45.456349,-75.772529 45.456225,-75.772374 45.456213,-75.772301 45.456203,-75.772018 45.456033,-75.771882 45.455938,-75.771683 45.455796,-75.771623 45.455761,-75.77135 45.455719,-75.771056 45.455675,-75.77092 45.455639,-75.770785 45.455544,-75.7706 45.455407,-75.770581 45.455147,-75.770574 45.45502,-75.770363 45.454904,-75.770222 45.454812,-75.770184 45.454784,-75.769885 45.454504,-75.769853 45.454451,-75.769807 45.454274,-75.769788 45.454252,-75.769595 45.454115,-75.769573 45.45408,-75.769514 45.454004,-75.769512 45.453943,-75.769534 45.453909,-75.769599 45.45387,-75.769746 45.453829,-75.76989 45.453769,-75.770035 45.453671,-75.770348 45.453512,-75.770596 45.45342,-75.770635 45.453387,-75.770661 45.453289,-75.770712 45.453217,-75.770751 45.45319,-75.770808 45.453159,-75.770933 45.453101,-75.770977 45.453061,-75.77112 45.45283,-75.771118 45.45279,-75.771107 45.452646,-75.771092 45.452337,-75.771031 45.452294,-75.77075 45.452239,-75.770626 45.452183,-75.770507 45.452116,-75.770406 45.452034,-75.770388 45.451993,-75.770417 45.451881)"
"81017","1620","Autre","Non","Non","T.Q.C","Autre","À compléter","0","621.2","{A571A429-5651-4F34-9EAE-390AD084E3D1}","LINESTRING (-75.818549 45.423602,-75.818603 45.423503,-75.81865 45.423409,-75.818751 45.423318,-75.818885 45.423228,-75.819127 45.423126,-75.819258 45.423056,-75.819732 45.422726,-75.819925 45.4226,-75.820163 45.4224,-75.820272 45.422359,-75.820394 45.42229,-75.820603 45.422082,-75.82065 45.422026,-75.82108 45.421792,-75.821215 45.421735,-75.821385 45.42166,-75.821582 45.421573,-75.821738 45.421474,-75.821884 45.421412,-75.822012 45.421368,-75.822136 45.42134,-75.822282 45.421343,-75.822408 45.421394,-75.822555 45.421505,-75.822641 45.421594,-75.822737 45.421627,-75.822882 45.421671,-75.823045 45.421713,-75.823171 45.421742,-75.823356 45.421753,-75.823444 45.421739,-75.823542 45.421667,-75.823527 45.421575,-75.823565 45.421441,-75.82359 45.421316,-75.82365 45.421224,-75.823729 45.421134,-75.823857 45.42105,-75.823973 45.421016,-75.82423 45.420936)"
"81017","1607","Autre","Non","Non","T.Q.C","Autre","À compléter","0","329.3","{74DDFD71-FCAE-4F8A-948B-C7552764DA6D}","LINESTRING (-75.837211 45.420806,-75.837012 45.420854,-75.836628 45.420787,-75.836291 45.420602,-75.836054 45.420378,-75.83589 45.420093,-75.835835 45.419784,-75.835774 45.419538,-75.835616 45.419328,-75.835613 45.419046,-75.835665 45.418761,-75.83571 45.418667,-75.835676 45.418487)"
"81017","1599","Autre","Non","Non","T.Q.C","Autre","À compléter","0","600.3","{A72F0D06-9D3C-4FBA-86F9-827B07DB88DB}","LINESTRING (-75.829564 45.415962,-75.829529 45.415973,-75.829452 45.416002,-75.829408 45.416068,-75.829153 45.416102,-75.829124 45.416129,-75.829073 45.416147,-75.828909 45.41619,-75.828818 45.416185,-75.82859 45.416248,-75.828161 45.416312,-75.82794 45.416278,-75.827484 45.416355,-75.827442 45.416357,-75.82733 45.416335,-75.826939 45.416333,-75.826849 45.416364,-75.826676 45.4164,-75.826597 45.416418,-75.826276 45.416454,-75.82609 45.416453,-75.825974 45.416427,-75.825842 45.41636,-75.825787 45.416328,-75.825649 45.416272,-75.825541 45.416279,-75.825473 45.416267,-75.825429 45.416241,-75.825302 45.416012,-75.825231 45.415972,-75.825047 45.415854,-75.824862 45.415814,-75.824704 45.415768,-75.824431 45.415652,-75.824082 45.415376,-75.823776 45.415153,-75.82352 45.415033,-75.823404 45.414875,-75.823288 45.414785,-75.823208 45.414678,-75.823202 45.414686)"
"81017","1597","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","144.8","{C2742E5C-D15A-4BF6-B792-1A3C169EFAAA}","LINESTRING (-75.77963 45.464187,-75.779794 45.464228,-75.779905 45.464273,-75.780029 45.464337,-75.780131 45.464387,-75.78023 45.464421,-75.780313 45.464431,-75.780435 45.464422,-75.780538 45.464406,-75.780618 45.464401,-75.780726 45.464414,-75.780849 45.464426,-75.780927 45.464421,-75.780999 45.464416,-75.781053 45.464416,-75.781108 45.464427,-75.781176 45.464458,-75.781227 45.464493,-75.781274 45.464538,-75.781299 45.464563)"
"81017","1563","Sentier de randonnée","Non","À compléter","À compléter","À compléter","CCN","0","980.3","{8B5018CF-8B88-4D3A-A2B4-69A8215A9728}","LINESTRING (2 15,-75.752461 45.440431,-75.752441 45.440392,-75.75241 45.440137,-75.752374 45.439971,-75.752308 45.439719,-75.752263 45.439511,-75.752234 45.439342,-75.752226 45.439217,-75.752205 45.438978,-75.752161 45.438809,-75.752155 45.438782,-75.752117 45.438737,-75.752033 45.438676,-75.752021 45.438668,-75.752008 45.438658,2 5,-75.752008 45.438658,-75.751867 45.438553,-75.751797 45.438545,-75.75175 45.438534,-75.751724 45.43851,2 11,-75.752008 45.438658,-75.752011 45.438641,-75.752032 45.438496,-75.751885 45.438412,-75.751752 45.438282,-75.751732 45.438271,-75.751603 45.438196,-75.751575 45.438189,-75.751647 45.438281,-75.751696 45.438369,-75.751724 45.43851,2 16,-75.751724 45.43851,-75.75169 45.438502,-75.751657 45.438496,-75.751623 45.438498,-75.751524 45.438511,-75.751488 45.43851,-75.751463 45.438499,-75.751416 45.438456,-75.751415 45.438401,-75.751448 45.438329,-75.751444 45.438305,-75.751414 45.438273,-75.751402 45.438259,-75.751404 45.438218,-75.7514 45.438201,-75.751153 45.437924,2 9,-75.751575 45.438189,-75.751563 45.438159,-75.751542 45.438071,-75.751424 45.43799,-75.751388 45.437985,-75.751324 45.437942,-75.751239 45.437946,-75.751181 45.437926,-75.751153 45.437924,2 49,-75.751153 45.437924,-75.751095 45.437912,-75.75106 45.437893,-75.75105 45.437873,-75.751011 45.437794,-75.750957 45.437606,-75.750878 45.43758,-75.750822 45.437446,-75.750754 45.437412,-75.750671 45.437388,-75.750644 45.437368,-75.750617 45.437339,-75.750566 45.437245,-75.750542 45.437213,-75.750504 45.437189,-75.75041 45.437158,-75.750106 45.437016,-75.750092 45.437011,-75.749799 45.436858,-75.749641 45.436717,-75.749588 45.43667,-75.74942 45.436636,-75.749291 45.436602,-75.749084 45.436503,-75.749031 45.43648,-75.748806 45.43635,-75.748712 45.436273,-75.748665 45.436225,-75.748637 45.436188,-75.748527 45.436061,-75.748477 45.436015,-75.748448 45.435999,-75.748392 45.435983,-75.748352 45.435956,-75.748303 45.435896,-75.748262 45.435828,-75.74818 45.43569,-75.748086 45.435515,-75.74802 45.435401,-75.747983 45.435353,-75.747932 45.435304,-75.747863 45.435258,-75.747691 45.435143,-75.747607 45.43508,-75.747536 45.435045,-75.747304 45.434973,-75.747172 45.434953,-75.747139 45.434956,-75.746932 45.435039)"
